,Trial-ID,Status,Iteration,batch_size,hidden_unit,lstm_unit,Objective
454,9,INTERMEDIATE,29,12,77,53,1.053760051727295
455,9,INTERMEDIATE,30,12,77,53,0.9202081561088562
456,9,INTERMEDIATE,31,12,77,53,0.8805930018424988
457,9,INTERMEDIATE,32,12,77,53,0.8536671996116638
458,9,INTERMEDIATE,33,12,77,53,0.8364883065223694
459,9,INTERMEDIATE,34,12,77,53,0.797612190246582
460,9,INTERMEDIATE,35,12,77,53,0.7639628052711487
461,9,INTERMEDIATE,36,12,77,53,0.7603159546852112
462,9,INTERMEDIATE,37,12,77,53,0.7486293911933899
463,9,INTERMEDIATE,38,12,77,53,0.82442307472229
464,9,INTERMEDIATE,39,12,77,53,0.8105394244194031
465,9,INTERMEDIATE,40,12,77,53,0.9842513203620911
466,9,INTERMEDIATE,41,12,77,53,0.6574942469596863
467,9,INTERMEDIATE,42,12,77,53,1.183651328086853
468,9,INTERMEDIATE,43,12,77,53,1.0919605493545532
469,9,INTERMEDIATE,44,12,77,53,1.0051478147506714
470,9,INTERMEDIATE,45,12,77,53,0.9119314551353455
471,9,INTERMEDIATE,46,12,77,53,0.8147838115692139
472,9,INTERMEDIATE,47,12,77,53,0.8755440711975098
473,9,INTERMEDIATE,48,12,77,53,0.8932687640190125
474,9,INTERMEDIATE,49,12,77,53,0.8368400931358337
475,9,INTERMEDIATE,50,12,77,53,0.7856845855712891
476,9,INTERMEDIATE,51,12,77,53,0.7077440619468689
477,9,INTERMEDIATE,52,12,77,53,0.6703125834465027
478,9,INTERMEDIATE,53,12,77,53,0.615413248538971
479,9,INTERMEDIATE,54,12,77,53,0.6528858542442322
480,9,INTERMEDIATE,55,12,77,53,0.6223526000976562
481,9,INTERMEDIATE,56,12,77,53,0.6337643265724182
482,9,INTERMEDIATE,57,12,77,53,0.6758366227149963
483,9,INTERMEDIATE,58,12,77,53,0.7181645035743713
484,9,INTERMEDIATE,59,12,77,53,0.713371753692627
485,9,COMPLETED,59,12,77,53,0.615413248538971
486,10,INTERMEDIATE,0,12,78,52,4.7412590980529785
487,10,INTERMEDIATE,1,12,78,52,4.08491849899292
488,10,INTERMEDIATE,2,12,78,52,3.4094960689544678
489,10,INTERMEDIATE,3,12,78,52,2.7157223224639893
490,10,INTERMEDIATE,4,12,78,52,2.4429128170013428
491,10,INTERMEDIATE,5,12,78,52,1.9917612075805664
492,10,INTERMEDIATE,6,12,78,52,1.768845558166504
493,10,INTERMEDIATE,7,12,78,52,1.7020419836044312
494,10,INTERMEDIATE,8,12,78,52,2.143338680267334
495,10,INTERMEDIATE,9,12,78,52,2.014631509780884
496,10,INTERMEDIATE,10,12,78,52,1.92805016040802
497,10,INTERMEDIATE,11,12,78,52,1.7729724645614624
498,10,INTERMEDIATE,12,12,78,52,1.6451067924499512
499,10,INTERMEDIATE,13,12,78,52,1.6022791862487793
500,10,INTERMEDIATE,14,12,78,52,1.4618209600448608
501,10,INTERMEDIATE,15,12,78,52,1.4483537673950195
502,10,INTERMEDIATE,16,12,78,52,1.3936939239501953
503,10,INTERMEDIATE,17,12,78,52,1.4192967414855957
504,10,INTERMEDIATE,18,12,78,52,1.4312845468521118
505,10,INTERMEDIATE,19,12,78,52,1.6286906003952026
506,10,INTERMEDIATE,20,12,78,52,1.494386076927185
507,10,INTERMEDIATE,21,12,78,52,1.402706265449524
508,10,INTERMEDIATE,22,12,78,52,1.3390356302261353
509,10,INTERMEDIATE,23,12,78,52,1.2724097967147827
510,10,INTERMEDIATE,24,12,78,52,1.1956751346588135
511,10,INTERMEDIATE,25,12,78,52,1.1276001930236816
512,10,INTERMEDIATE,26,12,78,52,1.0949807167053223
513,10,INTERMEDIATE,27,12,78,52,1.0481339693069458
514,10,INTERMEDIATE,28,12,78,52,1.0538009405136108
515,10,INTERMEDIATE,29,12,78,52,1.0027754306793213
516,10,INTERMEDIATE,30,12,78,52,0.9410704970359802
517,10,INTERMEDIATE,31,12,78,52,0.912522554397583
518,10,INTERMEDIATE,32,12,78,52,0.9483190178871155
519,10,INTERMEDIATE,33,12,78,52,0.8841240406036377
520,10,INTERMEDIATE,34,12,78,52,0.842381477355957
521,10,INTERMEDIATE,35,12,78,52,1.0440558195114136
522,10,INTERMEDIATE,36,12,78,52,0.8787195086479187
523,10,INTERMEDIATE,37,12,78,52,0.7762563824653625
524,10,INTERMEDIATE,38,12,78,52,0.7311756014823914
525,10,INTERMEDIATE,39,12,78,52,0.7947919964790344
526,10,INTERMEDIATE,40,12,78,52,0.8359327912330627
527,10,INTERMEDIATE,41,12,78,52,0.7341915965080261
528,10,INTERMEDIATE,42,12,78,52,0.6860811710357666
529,10,INTERMEDIATE,43,12,78,52,2.8953752517700195
530,10,INTERMEDIATE,44,12,78,52,1.9215167760849
531,10,INTERMEDIATE,45,12,78,52,1.8360223770141602
532,10,INTERMEDIATE,46,12,78,52,1.695299506187439
533,10,INTERMEDIATE,47,12,78,52,1.591965675354004
534,10,INTERMEDIATE,48,12,78,52,1.5247007608413696
535,10,INTERMEDIATE,49,12,78,52,1.4643977880477905
536,10,INTERMEDIATE,50,12,78,52,1.431052565574646
537,10,INTERMEDIATE,51,12,78,52,1.382880687713623
538,10,INTERMEDIATE,52,12,78,52,1.3632479906082153
539,10,INTERMEDIATE,53,12,78,52,1.3137688636779785
540,10,INTERMEDIATE,54,12,78,52,1.2746707201004028
541,10,INTERMEDIATE,55,12,78,52,1.240597128868103
542,10,INTERMEDIATE,56,12,78,52,1.1611348390579224
543,10,INTERMEDIATE,57,12,78,52,0.8910090923309326
544,10,COMPLETED,57,12,78,52,0.6860811710357666
545,11,INTERMEDIATE,0,32,78,53,5.141419410705566
546,11,INTERMEDIATE,1,32,78,53,4.800679683685303
547,11,INTERMEDIATE,2,32,78,53,4.455121994018555
548,11,INTERMEDIATE,3,32,78,53,4.077625274658203
549,11,INTERMEDIATE,4,32,78,53,3.670018196105957
550,11,INTERMEDIATE,5,32,78,53,3.2598114013671875
551,11,INTERMEDIATE,6,32,78,53,3.1122398376464844
552,11,INTERMEDIATE,7,32,78,53,3.5210113525390625
553,11,INTERMEDIATE,8,32,78,53,2.966066360473633
554,11,INTERMEDIATE,9,32,78,53,2.7557737827301025
555,11,INTERMEDIATE,10,32,78,53,2.55399489402771
556,11,INTERMEDIATE,11,32,78,53,2.3729770183563232
557,11,INTERMEDIATE,12,32,78,53,2.1397154331207275
558,11,INTERMEDIATE,13,32,78,53,1.9415254592895508
559,11,INTERMEDIATE,14,32,78,53,1.783424735069275
560,11,INTERMEDIATE,15,32,78,53,1.7715829610824585
561,11,INTERMEDIATE,16,32,78,53,1.6520166397094727
562,11,INTERMEDIATE,17,32,78,53,1.7059326171875
563,11,INTERMEDIATE,18,32,78,53,1.622261881828308
564,11,INTERMEDIATE,19,32,78,53,1.4846504926681519
565,11,INTERMEDIATE,20,32,78,53,1.4793812036514282
566,11,INTERMEDIATE,21,32,78,53,1.5525459051132202
567,11,INTERMEDIATE,22,32,78,53,1.2908177375793457
568,11,INTERMEDIATE,23,32,78,53,1.3338079452514648
569,11,INTERMEDIATE,24,32,78,53,1.5463546514511108
570,11,INTERMEDIATE,25,32,78,53,1.6215592622756958
571,11,INTERMEDIATE,26,32,78,53,1.5775600671768188
572,11,INTERMEDIATE,27,32,78,53,1.500309944152832
573,11,INTERMEDIATE,28,32,78,53,1.4140764474868774
574,11,INTERMEDIATE,29,32,78,53,1.340150237083435
575,11,INTERMEDIATE,30,32,78,53,1.2763997316360474
576,11,INTERMEDIATE,31,32,78,53,1.2418111562728882
577,11,INTERMEDIATE,32,32,78,53,1.230891466140747
578,11,INTERMEDIATE,33,32,78,53,1.206466794013977
579,11,INTERMEDIATE,34,32,78,53,1.164211630821228
580,11,INTERMEDIATE,35,32,78,53,1.1196879148483276
581,11,INTERMEDIATE,36,32,78,53,1.0647740364074707
582,11,INTERMEDIATE,37,32,78,53,1.0991970300674438
583,11,INTERMEDIATE,38,32,78,53,1.1154125928878784
584,11,INTERMEDIATE,39,32,78,53,1.0292080640792847
585,11,INTERMEDIATE,40,32,78,53,0.9922969937324524
586,11,INTERMEDIATE,41,32,78,53,0.9665243625640869
587,11,INTERMEDIATE,42,32,78,53,0.9747465252876282
588,11,INTERMEDIATE,43,32,78,53,0.8935074806213379
589,11,INTERMEDIATE,44,32,78,53,0.8407812118530273
590,11,INTERMEDIATE,45,32,78,53,0.9115508198738098
591,11,INTERMEDIATE,46,32,78,53,0.8538880348205566
592,11,INTERMEDIATE,47,32,78,53,0.8434846997261047
593,11,INTERMEDIATE,48,32,78,53,0.8007437586784363
594,11,INTERMEDIATE,49,32,78,53,0.7991278767585754
595,11,INTERMEDIATE,50,32,78,53,0.832050621509552
596,11,INTERMEDIATE,51,32,78,53,0.8340621590614319
597,11,INTERMEDIATE,52,32,78,53,0.8323162198066711
598,11,INTERMEDIATE,53,32,78,53,0.8260650038719177
599,11,INTERMEDIATE,54,32,78,53,0.8048623204231262
600,11,INTERMEDIATE,55,32,78,53,0.7850216031074524
601,11,INTERMEDIATE,56,32,78,53,0.7729413509368896
602,11,INTERMEDIATE,57,32,78,53,1.0004091262817383
603,11,INTERMEDIATE,58,32,78,53,1.121192455291748
604,11,INTERMEDIATE,59,32,78,53,1.0664705038070679
605,11,COMPLETED,59,32,78,53,0.7729413509368896
606,12,INTERMEDIATE,0,12,79,53,4.760326385498047
607,12,INTERMEDIATE,1,12,79,53,4.060092926025391
608,12,INTERMEDIATE,2,12,79,53,3.140528917312622
609,12,INTERMEDIATE,3,12,79,53,3.215376615524292
610,12,INTERMEDIATE,4,12,79,53,3.1151201725006104
611,12,INTERMEDIATE,5,12,79,53,2.918107748031616
612,12,INTERMEDIATE,6,12,79,53,2.7337703704833984
613,12,INTERMEDIATE,7,12,79,53,2.5862770080566406
614,12,INTERMEDIATE,8,12,79,53,2.427393913269043
615,12,INTERMEDIATE,9,12,79,53,2.336440324783325
616,12,INTERMEDIATE,10,12,79,53,2.3162930011749268
617,12,INTERMEDIATE,11,12,79,53,2.407865047454834
618,12,INTERMEDIATE,12,12,79,53,1.9597734212875366
619,12,INTERMEDIATE,13,12,79,53,1.953048825263977
620,12,INTERMEDIATE,14,12,79,53,1.7868409156799316
621,12,INTERMEDIATE,15,12,79,53,1.751226782798767
622,12,INTERMEDIATE,16,12,79,53,1.7259098291397095
623,12,INTERMEDIATE,17,12,79,53,1.634775161743164
624,12,INTERMEDIATE,18,12,79,53,1.6045669317245483
625,12,INTERMEDIATE,19,12,79,53,1.5371776819229126
626,12,INTERMEDIATE,20,12,79,53,1.6613386869430542
627,12,INTERMEDIATE,21,12,79,53,1.6110843420028687
628,12,INTERMEDIATE,22,12,79,53,1.4950417280197144
629,12,INTERMEDIATE,23,12,79,53,1.3107409477233887
630,12,INTERMEDIATE,24,12,79,53,1.3348745107650757
631,12,INTERMEDIATE,25,12,79,53,1.2523643970489502
632,12,INTERMEDIATE,26,12,79,53,1.2314344644546509
633,12,INTERMEDIATE,27,12,79,53,1.2472834587097168
634,12,INTERMEDIATE,28,12,79,53,1.3856730461120605
635,12,INTERMEDIATE,29,12,79,53,1.3489669561386108
636,12,INTERMEDIATE,30,12,79,53,1.2947120666503906
637,12,INTERMEDIATE,31,12,79,53,1.11549973487854
638,12,INTERMEDIATE,32,12,79,53,1.1185472011566162
639,12,INTERMEDIATE,33,12,79,53,1.0165282487869263
640,12,INTERMEDIATE,34,12,79,53,0.9979246258735657
641,12,INTERMEDIATE,35,12,79,53,0.9696676135063171
642,12,INTERMEDIATE,36,12,79,53,0.9351995587348938
643,12,INTERMEDIATE,37,12,79,53,0.7668167948722839
644,12,INTERMEDIATE,38,12,79,53,1.3579450845718384
645,12,INTERMEDIATE,39,12,79,53,1.0035761594772339
646,12,INTERMEDIATE,40,12,79,53,0.9950330853462219
647,12,INTERMEDIATE,41,12,79,53,0.8460447192192078
648,12,INTERMEDIATE,42,12,79,53,0.828746497631073
649,12,INTERMEDIATE,43,12,79,53,0.7641334533691406
650,12,INTERMEDIATE,44,12,79,53,0.6710742115974426
651,12,INTERMEDIATE,45,12,79,53,0.64010089635849
652,12,INTERMEDIATE,46,12,79,53,0.6496762037277222
653,12,INTERMEDIATE,47,12,79,53,0.6981678605079651
654,12,INTERMEDIATE,48,12,79,53,0.6996539235115051
655,12,INTERMEDIATE,49,12,79,53,0.6932644248008728
656,12,INTERMEDIATE,50,12,79,53,0.7121904492378235
657,12,INTERMEDIATE,51,12,79,53,0.8616765141487122
658,12,INTERMEDIATE,52,12,79,53,0.8245365619659424
659,12,INTERMEDIATE,53,12,79,53,0.5292035937309265
660,12,INTERMEDIATE,54,12,79,53,0.755438506603241
661,12,INTERMEDIATE,55,12,79,53,0.8989827632904053
662,12,INTERMEDIATE,56,12,79,53,0.6063314080238342
663,12,INTERMEDIATE,57,12,79,53,0.5291169285774231
664,12,INTERMEDIATE,58,12,79,53,0.4979090690612793
665,12,INTERMEDIATE,59,12,79,53,0.4785311222076416
666,12,COMPLETED,59,12,79,53,0.4785311222076416
667,13,INTERMEDIATE,0,12,81,53,4.73447322845459
668,13,INTERMEDIATE,1,12,81,53,3.9494822025299072
669,13,INTERMEDIATE,2,12,81,53,3.287846565246582
670,13,INTERMEDIATE,3,12,81,53,3.244924545288086
671,13,INTERMEDIATE,4,12,81,53,2.8367059230804443
672,13,INTERMEDIATE,5,12,81,53,2.513899087905884
673,13,INTERMEDIATE,6,12,81,53,2.2048532962799072
674,13,INTERMEDIATE,7,12,81,53,1.9648605585098267
675,13,INTERMEDIATE,8,12,81,53,2.65661883354187
676,13,INTERMEDIATE,9,12,81,53,2.188444137573242
677,13,INTERMEDIATE,10,12,81,53,1.9186105728149414
678,13,INTERMEDIATE,11,12,81,53,1.7200332880020142
679,13,INTERMEDIATE,12,12,81,53,1.5741592645645142
680,13,INTERMEDIATE,13,12,81,53,1.4824409484863281
681,13,INTERMEDIATE,14,12,81,53,1.3219014406204224
682,13,INTERMEDIATE,15,12,81,53,1.3625802993774414
683,13,INTERMEDIATE,16,12,81,53,1.3478941917419434
684,13,INTERMEDIATE,17,12,81,53,1.408880591392517
685,13,INTERMEDIATE,18,12,81,53,1.2804802656173706
686,13,INTERMEDIATE,19,12,81,53,1.1821399927139282
687,13,INTERMEDIATE,20,12,81,53,1.028788685798645
688,13,INTERMEDIATE,21,12,81,53,1.4103766679763794
689,13,INTERMEDIATE,22,12,81,53,1.4584569931030273
690,13,INTERMEDIATE,23,12,81,53,1.148184895515442
691,13,INTERMEDIATE,24,12,81,53,1.0771127939224243
692,13,INTERMEDIATE,25,12,81,53,1.1573395729064941
693,13,INTERMEDIATE,26,12,81,53,1.1645554304122925
694,13,INTERMEDIATE,27,12,81,53,1.0087710618972778
695,13,INTERMEDIATE,28,12,81,53,0.9706445336341858
696,13,INTERMEDIATE,29,12,81,53,1.0294359922409058
697,13,INTERMEDIATE,30,12,81,53,0.9913274645805359
698,13,INTERMEDIATE,31,12,81,53,0.9026523232460022
699,13,INTERMEDIATE,32,12,81,53,0.881533145904541
700,13,INTERMEDIATE,33,12,81,53,0.8523063063621521
701,13,INTERMEDIATE,34,12,81,53,0.8645945191383362
702,13,INTERMEDIATE,35,12,81,53,1.115608811378479
703,13,INTERMEDIATE,36,12,81,53,0.8848721385002136
704,13,INTERMEDIATE,37,12,81,53,0.8191267848014832
705,13,INTERMEDIATE,38,12,81,53,0.8270452618598938
706,13,INTERMEDIATE,39,12,81,53,0.820385754108429
707,13,INTERMEDIATE,40,12,81,53,0.7999275326728821
708,13,INTERMEDIATE,41,12,81,53,0.7888206839561462
709,13,INTERMEDIATE,42,12,81,53,0.7678772807121277
710,13,INTERMEDIATE,43,12,81,53,0.7470309138298035
711,13,INTERMEDIATE,44,12,81,53,0.7953217029571533
712,13,INTERMEDIATE,45,12,81,53,0.8818814158439636
713,13,INTERMEDIATE,46,12,81,53,0.777857780456543
714,13,INTERMEDIATE,47,12,81,53,0.5995997786521912
715,13,INTERMEDIATE,48,12,81,53,0.6582656502723694
716,13,INTERMEDIATE,49,12,81,53,0.9455530047416687
717,13,INTERMEDIATE,50,12,81,53,0.7076231837272644
718,13,INTERMEDIATE,51,12,81,53,0.5276811718940735
719,13,INTERMEDIATE,52,12,81,53,0.5334238409996033
720,13,INTERMEDIATE,53,12,81,53,0.5512163043022156
721,13,INTERMEDIATE,54,12,81,53,0.5195568203926086
722,13,INTERMEDIATE,55,12,81,53,0.5466273427009583
723,13,INTERMEDIATE,56,12,81,53,2.044640302658081
724,13,INTERMEDIATE,57,12,81,53,1.0041426420211792
725,13,INTERMEDIATE,58,12,81,53,0.813287079334259
726,13,INTERMEDIATE,59,12,81,53,0.646897554397583
727,13,COMPLETED,59,12,81,53,0.5195568203926086
728,14,INTERMEDIATE,0,12,84,50,4.618309020996094
729,14,INTERMEDIATE,1,12,84,50,3.8862335681915283
730,14,INTERMEDIATE,2,12,84,50,3.2360925674438477
731,14,INTERMEDIATE,3,12,84,50,2.878221273422241
732,14,INTERMEDIATE,4,12,84,50,2.715320348739624
733,14,INTERMEDIATE,5,12,84,50,2.3832108974456787
734,14,INTERMEDIATE,6,12,84,50,2.3524675369262695
735,14,INTERMEDIATE,7,12,84,50,2.0922656059265137
736,14,INTERMEDIATE,8,12,84,50,1.9676979780197144
737,14,INTERMEDIATE,9,12,84,50,2.4154112339019775
738,14,INTERMEDIATE,10,12,84,50,1.7409735918045044
739,14,INTERMEDIATE,11,12,84,50,1.60546875
740,14,INTERMEDIATE,12,12,84,50,1.6179866790771484
741,14,INTERMEDIATE,13,12,84,50,1.6873050928115845
742,14,INTERMEDIATE,14,12,84,50,1.4535404443740845
743,14,INTERMEDIATE,15,12,84,50,1.307334065437317
744,14,INTERMEDIATE,16,12,84,50,1.3948801755905151
745,14,INTERMEDIATE,17,12,84,50,1.264733910560608
746,14,INTERMEDIATE,18,12,84,50,1.256203532218933
747,14,INTERMEDIATE,19,12,84,50,1.216004729270935
748,14,INTERMEDIATE,20,12,84,50,1.1161357164382935
749,14,INTERMEDIATE,21,12,84,50,0.9818999171257019
750,14,INTERMEDIATE,22,12,84,50,0.8759840130805969
751,14,INTERMEDIATE,23,12,84,50,0.8116076588630676
752,14,INTERMEDIATE,24,12,84,50,1.0722359418869019
753,14,INTERMEDIATE,25,12,84,50,1.3006322383880615
754,14,INTERMEDIATE,26,12,84,50,1.0300464630126953
755,14,INTERMEDIATE,27,12,84,50,0.9109456539154053
756,14,INTERMEDIATE,28,12,84,50,0.7682163119316101
757,14,INTERMEDIATE,29,12,84,50,0.9421369433403015
758,14,INTERMEDIATE,30,12,84,50,0.8732094764709473
759,14,INTERMEDIATE,31,12,84,50,0.6470604538917542
760,14,INTERMEDIATE,32,12,84,50,0.6078906059265137
761,14,INTERMEDIATE,33,12,84,50,0.8815388679504395
762,14,INTERMEDIATE,34,12,84,50,0.9953200221061707
763,14,INTERMEDIATE,35,12,84,50,0.6640405058860779
764,14,INTERMEDIATE,36,12,84,50,0.5675852298736572
765,14,INTERMEDIATE,37,12,84,50,0.5263493061065674
766,14,INTERMEDIATE,38,12,84,50,0.6015514731407166
767,14,INTERMEDIATE,39,12,84,50,0.5833170413970947
768,14,INTERMEDIATE,40,12,84,50,0.5617498755455017
769,14,INTERMEDIATE,41,12,84,50,0.5492705702781677
770,14,INTERMEDIATE,42,12,84,50,0.46526849269866943
771,14,INTERMEDIATE,43,12,84,50,1.041359782218933
772,14,INTERMEDIATE,44,12,84,50,0.9006342887878418
773,14,INTERMEDIATE,45,12,84,50,0.8004907965660095
774,14,INTERMEDIATE,46,12,84,50,0.7562413215637207
775,14,INTERMEDIATE,47,12,84,50,0.6972379684448242
776,14,INTERMEDIATE,48,12,84,50,0.5813800096511841
777,14,INTERMEDIATE,49,12,84,50,0.4689393937587738
778,14,INTERMEDIATE,50,12,84,50,0.41512584686279297
779,14,INTERMEDIATE,51,12,84,50,0.3811371624469757
780,14,INTERMEDIATE,52,12,84,50,0.3605169355869293
781,14,INTERMEDIATE,53,12,84,50,0.3438661992549896
782,14,INTERMEDIATE,54,12,84,50,0.329208105802536
783,14,INTERMEDIATE,55,12,84,50,0.3169778883457184
784,14,INTERMEDIATE,56,12,84,50,0.31136801838874817
785,14,INTERMEDIATE,57,12,84,50,0.3267815113067627
786,14,INTERMEDIATE,58,12,84,50,0.3238295912742615
787,14,INTERMEDIATE,59,12,84,50,0.33979853987693787
788,14,COMPLETED,59,12,84,50,0.31136801838874817
789,15,INTERMEDIATE,0,12,87,48,4.4372076988220215
790,15,INTERMEDIATE,1,12,87,48,3.744858980178833
791,15,INTERMEDIATE,2,12,87,48,3.1227242946624756
792,15,INTERMEDIATE,3,12,87,48,2.7073984146118164
793,15,INTERMEDIATE,4,12,87,48,2.6498324871063232
794,15,INTERMEDIATE,5,12,87,48,2.2007553577423096
795,15,INTERMEDIATE,6,12,87,48,2.0855987071990967
796,15,INTERMEDIATE,7,12,87,48,1.9825307130813599
797,15,INTERMEDIATE,8,12,87,48,1.9728282690048218
798,15,INTERMEDIATE,9,12,87,48,1.9112313985824585
799,15,INTERMEDIATE,10,12,87,48,1.687748908996582
800,15,INTERMEDIATE,11,12,87,48,1.5726550817489624
801,15,INTERMEDIATE,12,12,87,48,1.5237693786621094
802,15,INTERMEDIATE,13,12,87,48,1.5575968027114868
803,15,INTERMEDIATE,14,12,87,48,1.4138644933700562
804,15,INTERMEDIATE,15,12,87,48,1.2900946140289307
805,15,INTERMEDIATE,16,12,87,48,1.1898165941238403
806,15,INTERMEDIATE,17,12,87,48,1.2899881601333618
807,15,INTERMEDIATE,18,12,87,48,1.1858540773391724
808,15,INTERMEDIATE,19,12,87,48,1.238306999206543
809,15,INTERMEDIATE,20,12,87,48,1.463895320892334
810,15,INTERMEDIATE,21,12,87,48,1.2608085870742798
811,15,INTERMEDIATE,22,12,87,48,1.1078373193740845
812,15,INTERMEDIATE,23,12,87,48,1.0083922147750854
813,15,INTERMEDIATE,24,12,87,48,0.9577193260192871
814,15,INTERMEDIATE,25,12,87,48,0.9022842049598694
815,15,INTERMEDIATE,26,12,87,48,0.8877465724945068
816,15,INTERMEDIATE,27,12,87,48,0.8597872257232666
817,15,INTERMEDIATE,28,12,87,48,0.8361542820930481
818,15,INTERMEDIATE,29,12,87,48,0.7563943862915039
819,15,INTERMEDIATE,30,12,87,48,0.9763478636741638
820,15,INTERMEDIATE,31,12,87,48,0.7349544167518616
821,15,INTERMEDIATE,32,12,87,48,1.1466209888458252
822,15,INTERMEDIATE,33,12,87,48,1.1783493757247925
823,15,INTERMEDIATE,34,12,87,48,0.820655345916748
824,15,INTERMEDIATE,35,12,87,48,0.7907161712646484
825,15,INTERMEDIATE,36,12,87,48,0.7026290893554688
826,15,INTERMEDIATE,37,12,87,48,0.6583709716796875
827,15,INTERMEDIATE,38,12,87,48,1.0205527544021606
828,15,INTERMEDIATE,39,12,87,48,0.8951842188835144
829,15,INTERMEDIATE,40,12,87,48,0.7877445220947266
830,15,INTERMEDIATE,41,12,87,48,0.6303628087043762
831,15,INTERMEDIATE,42,12,87,48,0.7284011840820312
832,15,INTERMEDIATE,43,12,87,48,0.8878366947174072
833,15,INTERMEDIATE,44,12,87,48,0.6978548169136047
834,15,INTERMEDIATE,45,12,87,48,0.6590778827667236
835,15,INTERMEDIATE,46,12,87,48,0.7710204124450684
836,15,INTERMEDIATE,47,12,87,48,0.6556076407432556
837,15,INTERMEDIATE,48,12,87,48,0.5936679840087891
838,15,INTERMEDIATE,49,12,87,48,0.5861898064613342
839,15,INTERMEDIATE,50,12,87,48,0.5357065796852112
840,15,INTERMEDIATE,51,12,87,48,0.5171577334403992
841,15,INTERMEDIATE,52,12,87,48,0.500690758228302
842,15,INTERMEDIATE,53,12,87,48,0.48554590344429016
843,15,INTERMEDIATE,54,12,87,48,0.47119855880737305
844,15,INTERMEDIATE,55,12,87,48,0.4588771164417267
845,15,INTERMEDIATE,56,12,87,48,0.44938549399375916
846,15,INTERMEDIATE,57,12,87,48,0.43554580211639404
847,15,INTERMEDIATE,58,12,87,48,0.4248943030834198
848,15,INTERMEDIATE,59,12,87,48,0.4286121428012848
849,15,COMPLETED,59,12,87,48,0.4248943030834198
850,16,INTERMEDIATE,0,12,83,45,4.316737651824951
851,16,INTERMEDIATE,1,12,83,45,3.6902201175689697
852,16,INTERMEDIATE,2,12,83,45,3.1359825134277344
853,16,INTERMEDIATE,3,12,83,45,2.7084293365478516
854,16,INTERMEDIATE,4,12,83,45,2.3157684803009033
855,16,INTERMEDIATE,5,12,83,45,2.293590784072876
856,16,INTERMEDIATE,6,12,83,45,2.095183849334717
857,16,INTERMEDIATE,7,12,83,45,1.9167343378067017
858,16,INTERMEDIATE,8,12,83,45,1.7170857191085815
859,16,INTERMEDIATE,9,12,83,45,1.660140037536621
860,16,INTERMEDIATE,10,12,83,45,1.5852981805801392
861,16,INTERMEDIATE,11,12,83,45,1.4949380159378052
862,16,INTERMEDIATE,12,12,83,45,1.5081982612609863
863,16,INTERMEDIATE,13,12,83,45,1.3591047525405884
864,16,INTERMEDIATE,14,12,83,45,1.2686017751693726
865,16,INTERMEDIATE,15,12,83,45,1.0577151775360107
866,16,INTERMEDIATE,16,12,83,45,0.968015730381012
867,16,INTERMEDIATE,17,12,83,45,0.8874702453613281
868,16,INTERMEDIATE,18,12,83,45,0.9293330311775208
869,16,INTERMEDIATE,19,12,83,45,1.1450780630111694
870,16,INTERMEDIATE,20,12,83,45,1.0065467357635498
871,16,INTERMEDIATE,21,12,83,45,0.7762263417243958
872,16,INTERMEDIATE,22,12,83,45,0.7481524348258972
873,16,INTERMEDIATE,23,12,83,45,1.7738113403320312
874,16,INTERMEDIATE,24,12,83,45,1.2520461082458496
875,16,INTERMEDIATE,25,12,83,45,1.0399420261383057
876,16,INTERMEDIATE,26,12,83,45,0.8980057835578918
877,16,INTERMEDIATE,27,12,83,45,0.8387763500213623
878,16,INTERMEDIATE,28,12,83,45,0.9099863171577454
879,16,INTERMEDIATE,29,12,83,45,1.4330707788467407
880,16,INTERMEDIATE,30,12,83,45,1.1221214532852173
881,16,INTERMEDIATE,31,12,83,45,1.0261286497116089
882,16,INTERMEDIATE,32,12,83,45,0.9875485897064209
883,16,INTERMEDIATE,33,12,83,45,0.9553090929985046
884,16,INTERMEDIATE,34,12,83,45,0.9178321361541748
885,16,INTERMEDIATE,35,12,83,45,0.8818252086639404
886,16,INTERMEDIATE,36,12,83,45,0.849799394607544
887,16,INTERMEDIATE,37,12,83,45,0.814145028591156
888,16,COMPLETED,37,12,83,45,0.7481524348258972
889,17,INTERMEDIATE,0,12,88,53,4.786808490753174
890,17,INTERMEDIATE,1,12,88,53,4.023446559906006
891,17,INTERMEDIATE,2,12,88,53,3.229679822921753
892,17,INTERMEDIATE,3,12,88,53,2.8288543224334717
893,17,INTERMEDIATE,4,12,88,53,2.557790756225586
894,17,INTERMEDIATE,5,12,88,53,2.193378210067749
895,17,INTERMEDIATE,6,12,88,53,1.9901741743087769
896,17,INTERMEDIATE,7,12,88,53,1.8943198919296265
897,17,INTERMEDIATE,8,12,88,53,1.6996294260025024
898,17,INTERMEDIATE,9,12,88,53,1.6128549575805664
899,17,INTERMEDIATE,10,12,88,53,1.7353490591049194
900,17,INTERMEDIATE,11,12,88,53,1.4832202196121216
901,17,INTERMEDIATE,12,12,88,53,1.2983590364456177
902,17,INTERMEDIATE,13,12,88,53,1.1954078674316406
903,17,INTERMEDIATE,14,12,88,53,1.0807592868804932
904,17,INTERMEDIATE,15,12,88,53,1.0829256772994995
905,17,INTERMEDIATE,16,12,88,53,0.9528207182884216
906,17,INTERMEDIATE,17,12,88,53,1.5910100936889648
907,17,INTERMEDIATE,18,12,88,53,1.1423349380493164
